execution,epoch,train_loss,val_loss,val_acc,time,zero_relu_call,total_relu_call
1,1,2.303280346827569,2.302842484580146,0.09855555555555555,15.183951377868652,0,0
1,2,2.302565827409638,2.3027838601006403,0.09794444444444445,15.232353210449219,0,0
1,3,2.3024368146313843,2.3024978240331015,0.09627777777777778,15.170843839645386,0,0
1,4,2.302238441476001,2.302285393079122,0.09627777777777778,15.20391058921814,0,0
1,5,2.3018340347199975,2.3016807900534735,0.09627777777777778,16.987950325012207,0,0
1,6,2.3002416586385643,2.297724101278517,0.11105555555555556,16.859657287597656,0,0
1,7,1.8402221463876014,0.8649829063150618,0.6756111111111112,15.423590898513794,0,0
1,8,0.7598557424109489,0.728110091553794,0.7295555555555555,15.157229661941528,0,0
1,9,0.6330767573628459,0.6180161800649431,0.7627777777777778,15.137299537658691,0,0
1,10,0.5460057647534209,0.5248338679472605,0.8093888888888889,15.196673154830933,0,0
1,11,0.49472071024995673,0.4658377832836575,0.8314444444444444,15.19850206375122,0,0
1,12,0.45811038562476136,0.4633694092432658,0.8288888888888889,15.124331951141357,0,0
1,13,0.43009972856050216,0.4213575025399526,0.8461111111111111,15.112723588943481,0,0
1,14,0.40858662008717145,0.4043045590321223,0.8559444444444444,15.14645791053772,0,0
1,15,0.391965709859328,0.4037605971097946,0.8529444444444444,15.116379261016846,0,0
1,16,0.3805584521610957,0.4030059062772327,0.8573333333333333,15.12740445137024,0,0
1,17,0.3688803675434831,0.37186992002858055,0.8674444444444445,15.13224458694458,0,0
1,18,0.35742772501657144,0.37662140528361004,0.8653888888888889,15.186588525772095,0,0
1,19,0.34891019762129794,0.359438881278038,0.8695555555555555,15.40221118927002,0,0
1,20,0.3399354780471606,0.36464958886305493,0.8698888888888889,15.106164455413818,0,0
1,21,0.3307760384782116,0.3707467036114799,0.8701111111111111,15.121178388595581,0,0
1,22,0.3252580437840438,0.35182492434978485,0.8755,15.103354692459106,0,0
1,23,0.31861891005662046,0.3435427447160085,0.8753333333333333,15.163687467575073,0,0
1,24,0.31265261865477023,0.34860342078738743,0.8760555555555556,15.051310777664185,0,0
1,25,0.30733187459494354,0.34491584698359173,0.8744444444444445,15.100697755813599,0,0
1,26,0.30192161772488096,0.3277032408449385,0.8837222222222222,15.145114183425903,0,0
1,27,0.29461179864333953,0.32726332710848915,0.8840555555555556,15.176854610443115,0,0
1,28,0.29045551636959205,0.32619603474934894,0.8806111111111111,15.179560899734497,0,0
1,29,0.2877050004927874,0.3213828719324536,0.8865555555555555,15.162785530090332,0,0
1,30,0.281491384968468,0.323128557867474,0.8851666666666667,15.443661212921143,0,0
1,31,0.2789744305107331,0.32175058292018044,0.8836111111111111,15.18273138999939,0,0
1,32,0.27601880629838466,0.3329877489142948,0.8786666666666667,15.275547504425049,0,0
1,33,0.2698223310588701,0.31092513932122123,0.8906666666666667,15.15737009048462,0,0
1,34,0.2642353762704411,0.312848041454951,0.8886111111111111,15.185002088546753,0,0
1,35,0.26258566443611897,0.3144103040297826,0.8892777777777777,15.197832345962524,0,0
1,36,0.25840101418314504,0.31322067810429466,0.8913333333333333,15.170658349990845,0,0
1,37,0.2551492668421597,0.30911218788888717,0.8906111111111111,15.258653402328491,0,0
1,38,0.2517643989448954,0.3180100901259316,0.8894444444444445,15.177187204360962,0,0
1,39,0.2488852413349926,0.3034108529488246,0.8931666666666667,15.190872192382812,0,0
1,40,0.24338546307063794,0.3083324266804589,0.8932222222222223,15.196905136108398,0,0
1,41,0.24092564958673302,0.3223104609383477,0.888,15.195921182632446,0,0
1,42,0.23829009133672677,0.3163455112112893,0.8873333333333333,15.52101993560791,0,0
1,43,0.23482186869155652,0.3099748773707284,0.8940555555555556,15.184332847595215,0,0
1,44,0.23263435499275903,0.30360062254799736,0.8936666666666667,15.204622745513916,0,0
