execution,epoch,train_loss,val_loss,val_acc,time,zero_relu_call,total_relu_call
1,1,0.8229283197794992,0.43537940084934235,0.8453888888888889,56.254759550094604,0,0
1,2,0.43880437255495847,0.3768548336293962,0.8609444444444444,58.254987478256226,0,0
1,3,0.3807389981653158,0.3517889264557097,0.8691666666666666,56.58611297607422,0,0
1,4,0.34673093670733723,0.34273527562618256,0.8732222222222222,58.82058668136597,0,0
1,5,0.32430235304715793,0.3242246036728223,0.8797777777777778,57.965786933898926,0,0
1,6,0.30617972243483615,0.31280191242694855,0.8835,58.45567965507507,0,0
1,7,0.2875968788105708,0.3236851112710105,0.8825,58.83483862876892,0,0
1,8,0.2742544775183248,0.3026045237978299,0.8875,59.184245347976685,0,0
1,9,0.26168759785428,0.3009849977162149,0.8864444444444445,58.782023906707764,0,0
1,10,0.2538954746701612,0.3065507279502021,0.8849444444444444,58.40956377983093,0,0
1,11,0.24109126398196587,0.3092343078719245,0.8858333333333334,58.259488105773926,0,0
1,12,0.23277698292823257,0.3015933309992154,0.8884444444444445,58.48303246498108,0,0
1,13,0.22493611707977004,0.29560403277476627,0.8904444444444445,58.91653299331665,0,0
1,14,0.21809408639224995,0.2956104800105095,0.8910555555555556,58.4213969707489,0,0
1,15,0.20610933873152695,0.3099675046073066,0.8868333333333334,58.48357272148132,0,0
1,16,0.20276424180083572,0.306083840628465,0.8892222222222222,56.74358344078064,0,0
1,17,0.19753508928805727,0.31138701571358574,0.8865,56.8334858417511,0,0
1,18,0.18789808421770943,0.3149198873175515,0.8859444444444444,56.44001340866089,0,0
1,19,0.1831420634256822,0.32430248459180194,0.8882777777777778,57.29549694061279,0,0
1,20,0.17852026114973715,0.31453755994637805,0.888,58.74385142326355,0,0
1,21,0.1695255603086592,0.3182593219810062,0.8913333333333333,58.85917854309082,0,0
1,22,0.1724621736219682,0.311061551173528,0.8915,58.80168414115906,0,0
1,23,0.1589186681052904,0.3403637243641747,0.8838333333333334,58.397197246551514,0,0
1,24,0.15758461403814397,0.3422723412513733,0.8841111111111111,58.66506600379944,0,0
1,25,0.15429674227979467,0.3419564515352249,0.8884444444444445,58.46875047683716,0,0
1,26,0.15095036109215712,0.3317959424522188,0.8909444444444444,57.93054246902466,0,0
1,27,0.1450946218549059,0.35107049345970154,0.8863333333333333,56.462130069732666,0,0
1,28,0.1415736380636817,0.3541315131717258,0.8872777777777778,58.40936875343323,0,0
1,29,0.13462702207471566,0.33535588449902004,0.8879444444444444,59.14873957633972,0,0
1,30,0.13260560580979683,0.3570753054486381,0.8888333333333334,58.97519898414612,0,0
1,31,0.13209746051395294,0.34587400158246356,0.8886666666666667,56.58254027366638,0,0
1,32,0.12629702877003618,0.35213881896601784,0.8893333333333333,56.52044653892517,0,0
1,33,0.12580921706585363,0.34799787567721474,0.8851111111111111,56.62624144554138,0,0
1,34,0.12190363008843881,0.38358017967806923,0.8826111111111111,56.718456983566284,0,0
